eventID,basisOfRecord,occurrenceID,occurrenceRemarks,individualCount,occurrenceStatus,scientificName,kingdom
DH210:2022-08-01,HumanObservation,DH210:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DH210:2022-08-01,HumanObservation,DH210:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH210:2022-08-01,HumanObservation,DH210:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH211:2022-08-01,HumanObservation,DH211:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH211:2022-08-01,HumanObservation,DH211:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH211:2022-08-01,HumanObservation,DH211:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH211:2022-08-01,HumanObservation,DH211:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH211:2022-08-01,HumanObservation,DH211:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,1,present,Procambarus clarkii,Animalia
DH211:2022-08-01,HumanObservation,DH211:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH211:2022-08-01,HumanObservation,DH211:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH212:2022-08-01,HumanObservation,DH212:2022-08-01:edab00e9911d737385856d4e84258154,verdwenen,,absent,Pontastacus leptodactylus,Animalia
DH212:2022-08-01,HumanObservation,DH212:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,verdwenen,,absent,Pacifastacus leniusculus,Animalia
DH212:2022-08-01,HumanObservation,DH212:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,verdwenen,,absent,Faxonius limosus,Animalia
DH212:2022-08-01,HumanObservation,DH212:2022-08-01:b18982f5cf830701713b2561ebf4925a,verdwenen,,absent,Faxonius rusticus,Animalia
DH212:2022-08-01,HumanObservation,DH212:2022-08-01:bac4e1a538c1fac69b816b52f833928c,verdwenen,,absent,Procambarus clarkii,Animalia
DH212:2022-08-01,HumanObservation,DH212:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,verdwenen,,absent,Procambarus acutus,Animalia
DH212:2022-08-01,HumanObservation,DH212:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,verdwenen,,absent,Procambarus fallax,Animalia
DH213:2022-08-01,HumanObservation,DH213:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH213:2022-08-01,HumanObservation,DH213:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH213:2022-08-01,HumanObservation,DH213:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH213:2022-08-01,HumanObservation,DH213:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH213:2022-08-01,HumanObservation,DH213:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DH213:2022-08-01,HumanObservation,DH213:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH213:2022-08-01,HumanObservation,DH213:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH214:2022-08-01,HumanObservation,DH214:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH214:2022-08-01,HumanObservation,DH214:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH214:2022-08-01,HumanObservation,DH214:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH214:2022-08-01,HumanObservation,DH214:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH214:2022-08-01,HumanObservation,DH214:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DH214:2022-08-01,HumanObservation,DH214:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH214:2022-08-01,HumanObservation,DH214:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH215:2022-08-01,HumanObservation,DH215:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH215:2022-08-01,HumanObservation,DH215:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH215:2022-08-01,HumanObservation,DH215:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH215:2022-08-01,HumanObservation,DH215:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH215:2022-08-01,HumanObservation,DH215:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DH215:2022-08-01,HumanObservation,DH215:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH215:2022-08-01,HumanObservation,DH215:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH216:2022-08-01,HumanObservation,DH216:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH216:2022-08-01,HumanObservation,DH216:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH216:2022-08-01,HumanObservation,DH216:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH216:2022-08-01,HumanObservation,DH216:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH216:2022-08-01,HumanObservation,DH216:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DH216:2022-08-01,HumanObservation,DH216:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH216:2022-08-01,HumanObservation,DH216:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH217:2022-08-01,HumanObservation,DH217:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH217:2022-08-01,HumanObservation,DH217:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH217:2022-08-01,HumanObservation,DH217:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH217:2022-08-01,HumanObservation,DH217:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH217:2022-08-01,HumanObservation,DH217:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,4,present,Procambarus clarkii,Animalia
DH217:2022-08-01,HumanObservation,DH217:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH217:2022-08-01,HumanObservation,DH217:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH218:2022-08-01,HumanObservation,DH218:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH218:2022-08-01,HumanObservation,DH218:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH218:2022-08-01,HumanObservation,DH218:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH218:2022-08-01,HumanObservation,DH218:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH218:2022-08-01,HumanObservation,DH218:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,1,present,Procambarus clarkii,Animalia
DH218:2022-08-01,HumanObservation,DH218:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH218:2022-08-01,HumanObservation,DH218:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH219:2022-08-01,HumanObservation,DH219:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH219:2022-08-01,HumanObservation,DH219:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH219:2022-08-01,HumanObservation,DH219:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH219:2022-08-01,HumanObservation,DH219:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH219:2022-08-01,HumanObservation,DH219:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,3,present,Procambarus clarkii,Animalia
DH219:2022-08-01,HumanObservation,DH219:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH219:2022-08-01,HumanObservation,DH219:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH220:2022-08-01,HumanObservation,DH220:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH220:2022-08-01,HumanObservation,DH220:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH220:2022-08-01,HumanObservation,DH220:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH220:2022-08-01,HumanObservation,DH220:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH220:2022-08-01,HumanObservation,DH220:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,1,present,Procambarus clarkii,Animalia
DH220:2022-08-01,HumanObservation,DH220:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH220:2022-08-01,HumanObservation,DH220:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH221:2022-08-01,HumanObservation,DH221:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH221:2022-08-01,HumanObservation,DH221:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH221:2022-08-01,HumanObservation,DH221:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH221:2022-08-01,HumanObservation,DH221:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH221:2022-08-01,HumanObservation,DH221:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,10,present,Procambarus clarkii,Animalia
DH221:2022-08-01,HumanObservation,DH221:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH221:2022-08-01,HumanObservation,DH221:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH222:2022-08-01,HumanObservation,DH222:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH222:2022-08-01,HumanObservation,DH222:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH222:2022-08-01,HumanObservation,DH222:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH222:2022-08-01,HumanObservation,DH222:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH222:2022-08-01,HumanObservation,DH222:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,1,present,Procambarus clarkii,Animalia
DH222:2022-08-01,HumanObservation,DH222:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH222:2022-08-01,HumanObservation,DH222:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH223:2022-08-01,HumanObservation,DH223:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH223:2022-08-01,HumanObservation,DH223:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH223:2022-08-01,HumanObservation,DH223:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH223:2022-08-01,HumanObservation,DH223:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH223:2022-08-01,HumanObservation,DH223:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DH223:2022-08-01,HumanObservation,DH223:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH223:2022-08-01,HumanObservation,DH223:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH224:2022-08-01,HumanObservation,DH224:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH224:2022-08-01,HumanObservation,DH224:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH224:2022-08-01,HumanObservation,DH224:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH224:2022-08-01,HumanObservation,DH224:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH224:2022-08-01,HumanObservation,DH224:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,4,present,Procambarus clarkii,Animalia
DH224:2022-08-01,HumanObservation,DH224:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH224:2022-08-01,HumanObservation,DH224:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH225:2022-08-01,HumanObservation,DH225:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH225:2022-08-01,HumanObservation,DH225:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH225:2022-08-01,HumanObservation,DH225:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH225:2022-08-01,HumanObservation,DH225:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH225:2022-08-01,HumanObservation,DH225:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,1,present,Procambarus clarkii,Animalia
DH225:2022-08-01,HumanObservation,DH225:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH225:2022-08-01,HumanObservation,DH225:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH226:2022-08-01,HumanObservation,DH226:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH226:2022-08-01,HumanObservation,DH226:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH226:2022-08-01,HumanObservation,DH226:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH226:2022-08-01,HumanObservation,DH226:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH226:2022-08-01,HumanObservation,DH226:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,3,present,Procambarus clarkii,Animalia
DH226:2022-08-01,HumanObservation,DH226:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH226:2022-08-01,HumanObservation,DH226:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH227:2022-08-01,HumanObservation,DH227:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH227:2022-08-01,HumanObservation,DH227:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH227:2022-08-01,HumanObservation,DH227:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH227:2022-08-01,HumanObservation,DH227:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH227:2022-08-01,HumanObservation,DH227:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,1,present,Procambarus clarkii,Animalia
DH227:2022-08-01,HumanObservation,DH227:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH227:2022-08-01,HumanObservation,DH227:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH228:2022-08-01,HumanObservation,DH228:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH228:2022-08-01,HumanObservation,DH228:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH228:2022-08-01,HumanObservation,DH228:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH228:2022-08-01,HumanObservation,DH228:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH228:2022-08-01,HumanObservation,DH228:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,2,present,Procambarus clarkii,Animalia
DH228:2022-08-01,HumanObservation,DH228:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH228:2022-08-01,HumanObservation,DH228:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH229:2022-08-01,HumanObservation,DH229:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH229:2022-08-01,HumanObservation,DH229:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH229:2022-08-01,HumanObservation,DH229:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH229:2022-08-01,HumanObservation,DH229:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH229:2022-08-01,HumanObservation,DH229:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,1,present,Procambarus clarkii,Animalia
DH229:2022-08-01,HumanObservation,DH229:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH229:2022-08-01,HumanObservation,DH229:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH230:2022-08-01,HumanObservation,DH230:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH230:2022-08-01,HumanObservation,DH230:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH230:2022-08-01,HumanObservation,DH230:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH230:2022-08-01,HumanObservation,DH230:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH230:2022-08-01,HumanObservation,DH230:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,1,present,Procambarus clarkii,Animalia
DH230:2022-08-01,HumanObservation,DH230:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH230:2022-08-01,HumanObservation,DH230:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DH231:2022-08-01,HumanObservation,DH231:2022-08-01:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DH231:2022-08-01,HumanObservation,DH231:2022-08-01:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DH231:2022-08-01,HumanObservation,DH231:2022-08-01:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DH231:2022-08-01,HumanObservation,DH231:2022-08-01:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DH231:2022-08-01,HumanObservation,DH231:2022-08-01:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DH231:2022-08-01,HumanObservation,DH231:2022-08-01:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DH231:2022-08-01,HumanObservation,DH231:2022-08-01:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DC30:2022-08-23,HumanObservation,DC30:2022-08-23:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DC30:2022-08-23,HumanObservation,DC30:2022-08-23:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DC30:2022-08-23,HumanObservation,DC30:2022-08-23:422e6b4d2f9dcd8bd752e6c137b49357,,5,present,Faxonius limosus,Animalia
DC30:2022-08-23,HumanObservation,DC30:2022-08-23:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DC30:2022-08-23,HumanObservation,DC30:2022-08-23:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DC30:2022-08-23,HumanObservation,DC30:2022-08-23:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DC30:2022-08-23,HumanObservation,DC30:2022-08-23:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DC31:2022-08-23,HumanObservation,DC31:2022-08-23:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DC31:2022-08-23,HumanObservation,DC31:2022-08-23:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DC31:2022-08-23,HumanObservation,DC31:2022-08-23:422e6b4d2f9dcd8bd752e6c137b49357,,3,present,Faxonius limosus,Animalia
DC31:2022-08-23,HumanObservation,DC31:2022-08-23:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DC31:2022-08-23,HumanObservation,DC31:2022-08-23:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DC31:2022-08-23,HumanObservation,DC31:2022-08-23:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DC31:2022-08-23,HumanObservation,DC31:2022-08-23:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DC32:2022-08-23,HumanObservation,DC32:2022-08-23:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DC32:2022-08-23,HumanObservation,DC32:2022-08-23:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DC32:2022-08-23,HumanObservation,DC32:2022-08-23:422e6b4d2f9dcd8bd752e6c137b49357,,1,present,Faxonius limosus,Animalia
DC32:2022-08-23,HumanObservation,DC32:2022-08-23:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DC32:2022-08-23,HumanObservation,DC32:2022-08-23:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DC32:2022-08-23,HumanObservation,DC32:2022-08-23:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DC32:2022-08-23,HumanObservation,DC32:2022-08-23:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DC33:2022-08-23,HumanObservation,DC33:2022-08-23:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DC33:2022-08-23,HumanObservation,DC33:2022-08-23:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DC33:2022-08-23,HumanObservation,DC33:2022-08-23:422e6b4d2f9dcd8bd752e6c137b49357,,3,present,Faxonius limosus,Animalia
DC33:2022-08-23,HumanObservation,DC33:2022-08-23:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DC33:2022-08-23,HumanObservation,DC33:2022-08-23:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DC33:2022-08-23,HumanObservation,DC33:2022-08-23:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DC33:2022-08-23,HumanObservation,DC33:2022-08-23:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DC34:2022-08-23,HumanObservation,DC34:2022-08-23:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DC34:2022-08-23,HumanObservation,DC34:2022-08-23:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DC34:2022-08-23,HumanObservation,DC34:2022-08-23:422e6b4d2f9dcd8bd752e6c137b49357,,2,present,Faxonius limosus,Animalia
DC34:2022-08-23,HumanObservation,DC34:2022-08-23:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DC34:2022-08-23,HumanObservation,DC34:2022-08-23:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DC34:2022-08-23,HumanObservation,DC34:2022-08-23:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DC34:2022-08-23,HumanObservation,DC34:2022-08-23:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DC35:2022-08-23,HumanObservation,DC35:2022-08-23:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DC35:2022-08-23,HumanObservation,DC35:2022-08-23:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DC35:2022-08-23,HumanObservation,DC35:2022-08-23:422e6b4d2f9dcd8bd752e6c137b49357,,,absent,Faxonius limosus,Animalia
DC35:2022-08-23,HumanObservation,DC35:2022-08-23:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
DC35:2022-08-23,HumanObservation,DC35:2022-08-23:bac4e1a538c1fac69b816b52f833928c,,,absent,Procambarus clarkii,Animalia
DC35:2022-08-23,HumanObservation,DC35:2022-08-23:7b9ca039cc740fd5eebdf394d6723417,,,absent,Procambarus acutus,Animalia
DC35:2022-08-23,HumanObservation,DC35:2022-08-23:81520d7b08aa6d4d099d54b51e4bffd9,,,absent,Procambarus fallax,Animalia
DC36:2022-08-23,HumanObservation,DC36:2022-08-23:edab00e9911d737385856d4e84258154,,,absent,Pontastacus leptodactylus,Animalia
DC36:2022-08-23,HumanObservation,DC36:2022-08-23:05e1226fad2eec66ff6c70764ecf047a,,,absent,Pacifastacus leniusculus,Animalia
DC36:2022-08-23,HumanObservation,DC36:2022-08-23:422e6b4d2f9dcd8bd752e6c137b49357,,1,present,Faxonius limosus,Animalia
DC36:2022-08-23,HumanObservation,DC36:2022-08-23:b18982f5cf830701713b2561ebf4925a,,,absent,Faxonius rusticus,Animalia
